OCC_CODE	OCC_TITLE	OCC_GROUP	TOT_EMP	EMP_PRSE	H_MEAN	A_MEAN	MEAN_PRSE	H_PCT10	H_PCT25	H_MEDIAN	H_PCT75	H_PCT90	A_PCT10	A_PCT25	A_MEDIAN	A_PCT75	A_PCT90	ANNUAL	HOURLY
29-1180	Audiologists	broad	12310	4.5	38.12	79290	1.3	24.28	29.51	36.53	45.27	54.59	50490	61370	75980	94170	113540		
29-1181	Audiologists	detailed	12310	4.5	38.12	79290	1.3	24.28	29.51	36.53	45.27	54.59	50490	61370	75980	94170	113540		
29-1190	Miscellaneous Health Diagnosing and Treating Practitioners	broad	36280	2.5	40.77	84800	3.7	18.91	26.79	35.83	51.05	65.21	39330	55720	74530	106170	135650		
29-1199	Health Diagnosing and Treating Practitioners, All Other	detailed	36280	2.5	40.77	84800	3.7	18.91	26.79	35.83	51.05	65.21	39330	55720	74530	106170	135650		
29-2000	Health Technologists and Technicians	minor	3018820	0.4	22.34	46460	0.2	12.29	15.63	20.55	27.58	35.76	25570	32510	42750	57370	74390		
29-2010	Clinical Laboratory Technologists and Technicians	broad	326920	1.3	25.13	52280	0.3	13.94	17.95	24.48	30.85	37.73	28990	37330	50930	64170	78470		
29-2011	Medical and Clinical Laboratory Technologists	detailed	166730	1.4	30.02	62440	0.3	19.97	24.70	29.36	35.46	40.94	41550	51370	61070	73760	85160		
29-2012	Medical and Clinical Laboratory Technicians	detailed	160190	1.6	20.05	41700	0.4	12.50	15.03	18.73	24.00	29.67	26010	31250	38950	49920	61720		
29-2020	Dental Hygienists	broad	204990	1.2	35.31	73440	0.5	24.46	29.09	35.05	41.53	48.16	50870	60500	72910	86390	100170		
29-2021	Dental Hygienists	detailed	204990	1.2	35.31	73440	0.5	24.46	29.09	35.05	41.53	48.16	50870	60500	72910	86390	100170		
29-2030	Diagnostic Related Technologists and Technicians	broad	375690	0.8	30.27	62960	0.3	18.53	23.53	29.40	36.40	44.03	38540	48950	61160	75710	91590		
29-2031	Cardiovascular Technologists and Technicians	detailed	53760	1.4	27.45	57100	0.5	13.77	18.12	26.71	35.12	43.00	28650	37690	55570	73050	89450		
29-2032	Diagnostic Medical Sonographers	detailed	65790	1.4	34.49	71750	0.6	23.39	27.66	33.49	39.58	47.64	48660	57530	69650	82320	99100		
29-2033	Nuclear Medicine Technologists	detailed	19650	1.5	36.52	75960	0.4	25.69	30.25	35.75	42.60	48.96	53440	62910	74350	88610	101850		
29-2034	Radiologic Technologists	detailed	200650	0.9	28.49	59260	0.3	18.59	22.35	27.62	33.86	39.71	38660	46490	57450	70430	82590		
29-2035	Magnetic Resonance Imaging Technologists	detailed	35850	1.9	33.29	69240	0.4	23.06	27.40	32.90	38.30	46.10	47960	56990	68420	79660	95890		
29-2040	Emergency Medical Technicians and Paramedics	broad	244960	1.2	17.36	36110	0.7	10.21	12.43	15.71	20.53	27.07	21240	25850	32670	42710	56310		
29-2041	Emergency Medical Technicians and Paramedics	detailed	244960	1.2	17.36	36110	0.7	10.21	12.43	15.71	20.53	27.07	21240	25850	32670	42710	56310		
29-2050	Health Practitioner Support Technologists and Technicians	broad	752050	0.6	16.91	35180	0.3	10.48	12.68	15.93	19.84	24.75	21810	26370	33140	41270	51490		
29-2051	Dietetic Technicians	detailed	32240	3.0	14.12	29360	0.8	8.84	10.18	12.67	17.02	22.10	18380	21170	26350	35410	45960		
29-2052	Pharmacy Technicians	detailed	398390	0.8	15.47	32170	0.3	10.27	12.10	14.86	18.16	21.98	21370	25170	30920	37780	45710		
29-2053	Psychiatric Technicians	detailed	61720	1.6	17.25	35870	1.2	10.25	12.16	14.89	20.64	28.83	21330	25290	30970	42930	59960		
29-2054	Respiratory Therapy Technicians	detailed	10600	3.3	24.29	50520	1.0	14.81	19.25	23.93	29.20	35.08	30800	40040	49780	60730	72970		
29-2055	Surgical Technologists	detailed	105720	1.2	22.50	46800	0.3	15.25	17.78	21.71	26.46	31.16	31720	36980	45160	55030	64800		
29-2056	Veterinary Technologists and Technicians	detailed	99390	2.0	16.29	33870	0.6	10.74	12.92	15.62	18.73	23.24	22340	26870	32490	38950	48330		
29-2057	Ophthalmic Medical Technicians	detailed	43990	3.2	17.81	37040	0.6	11.93	14.02	17.08	20.87	24.68	24810	29170	35530	43400	51330		
29-2060	Licensed Practical and Licensed Vocational Nurses	broad	702400	0.6	21.56	44840	0.2	15.63	17.81	21.20	24.63	29.05	32510	37040	44090	51220	60420		
29-2061	Licensed Practical and Licensed Vocational Nurses	detailed	702400	0.6	21.56	44840	0.2	15.63	17.81	21.20	24.63	29.05	32510	37040	44090	51220	60420		
29-2070	Medical Records and Health Information Technicians	broad	200140	1.0	19.93	41460	0.4	12.05	14.39	18.29	23.93	30.21	25070	29940	38040	49770	62840		
29-2071	Medical Records and Health Information Technicians	detailed	200140	1.0	19.93	41460	0.4	12.05	14.39	18.29	23.93	30.21	25070	29940	38040	49770	62840		
29-2080	Opticians, Dispensing	broad	75270	2.0	18.20	37860	0.9	10.90	13.41	17.08	22.07	27.49	22670	27890	35530	45910	57180		
29-2081	Opticians, Dispensing	detailed	75270	2.0	18.20	37860	0.9	10.90	13.41	17.08	22.07	27.49	22670	27890	35530	45910	57180		
29-2090	Miscellaneous Health Technologists and Technicians	broad	136410	1.6	22.92	47680	0.6	13.06	15.82	20.43	27.80	36.26	27160	32900	42500	57820	75430		
29-2091	Orthotists and Prosthetists	detailed	7500	7.1	33.62	69920	1.4	17.25	23.94	31.55	41.05	50.00	35870	49790	65630	85390	104010		
29-2092	Hearing Aid Specialists	detailed	6740	6.6	25.48	53000	2.0	12.90	16.80	24.16	31.95	38.92	26830	34940	50250	66460	80940		
29-2099	Health Technologists and Technicians, All Other	detailed	122170	1.7	22.13	46020	0.6	12.98	15.61	19.75	26.71	34.27	26990	32460	41070	55550	71280		
29-9000	Other Healthcare Practitioners and Technical Occupations	minor	156040	0.9	30.41	63250	0.3	15.47	20.39	28.49	38.46	48.26	32190	42420	59260	79990	100380		
29-9010	Occupational Health and Safety Specialists and Technicians	broad	93190	1.0	33.14	68930	0.4	18.03	23.97	32.13	40.71	49.10	37490	49850	66820	84670	102120		
29-9011	Occupational Health and Safety Specialists	detailed	76630	1.1	34.85	72480	0.4	19.86	26.12	34.09	42.33	50.22	41320	54320	70920	88050	104460		
29-9012	Occupational Health and Safety Technicians	detailed	16560	2.2	25.25	52520	0.8	14.82	18.08	23.47	30.39	38.46	30820	37610	48820	63200	79990		
29-9090	Miscellaneous Health Practitioners and Technical Workers	broad	62850	1.5	26.36	54830	0.6	13.14	17.17	22.98	32.28	45.78	27320	35700	47790	67130	95220		
29-9091	Athletic Trainers	detailed	24130	2.7	*	47880	0.7	*	*	*	*	*	30300	37010	45630	56320	69140	TRUE	
29-9092	Genetic Counselors	detailed	2720	8.7	36.04	74960	1.9	21.90	28.77	35.64	43.56	50.37	45540	59850	74120	90600	104770		
29-9099	Healthcare Practitioners and Technical Workers, All Other	detailed	36000	1.9	27.87	57960	1.3	12.48	16.14	23.47	37.21	50.03	25960	33580	48820	77400	104050		
31-0000	Healthcare Support Occupations	major	4043480	0.4	14.65	30470	0.2	9.51	10.91	13.42	17.11	21.93	19780	22690	27910	35580	45620		
31-1000	Nursing, Psychiatric, and Home Health Aides	minor	2377790	0.5	12.65	26320	0.3	9.11	10.26	11.93	14.44	17.61	18950	21330	24810	30040	36640		
31-1010	Nursing, Psychiatric, and Home Health Aides	broad	2377790	0.5	12.65	26320	0.3	9.11	10.26	11.93	14.44	17.61	18950	21330	24810	30040	36640		
31-1011	Home Health Aides	detailed	814300	1.2	11.35	23600	0.4	8.65	9.56	10.87	12.39	14.72	17990	19890	22600	25760	30610		
31-1013	Psychiatric Aides	detailed	67410	1.9	13.83	28770	0.7	9.10	10.88	12.85	16.15	20.30	18940	22630	26720	33590	42220		
31-1014	Nursing Assistants	detailed	1443150	0.6	13.29	27650	0.2	9.64	10.80	12.78	15.08	18.22	20040	22470	26590	31370	37900		
31-1015	Orderlies	detailed	52940	2.4	13.73	28550	0.7	9.42	10.65	12.83	16.01	19.32	19590	22150	26690	33290	40180		
31-2000	Occupational Therapy and Physical Therapist Assistants and Aides	minor	181000	1.3	23.28	48410	0.5	10.81	14.20	23.54	30.12	36.67	22490	29530	48970	62650	76270		
31-2010	Occupational Therapy Assistants and Aides	broad	45380	2.4	26.51	55130	1.0	13.49	20.16	26.96	32.66	38.01	28060	41940	56070	67930	79060		
31-2011	Occupational Therapy Assistants	detailed	38170	2.3	28.62	59530	0.6	18.83	23.46	28.37	33.92	38.50	39160	48790	59010	70550	80090		
31-2012	Occupational Therapy Aides	detailed	7210	8.9	15.31	31840	2.6	9.82	11.18	13.62	17.21	24.61	20430	23260	28330	35800	51180		
31-2020	Physical Therapist Assistants and Aides	broad	135610	1.3	22.20	46170	0.6	10.48	13.21	21.77	29.26	35.91	21800	27470	45290	60870	74700		
31-2021	Physical Therapist Assistants	detailed	85580	1.4	27.33	56850	0.5	16.65	22.04	27.21	32.14	38.00	34640	45840	56610	66860	79040		
31-2022	Physical Therapist Aides	detailed	50030	2.3	13.41	27890	0.7	9.31	10.52	12.35	14.83	18.43	19370	21880	25680	30850	38340		
31-9000	Other Healthcare Support Occupations	minor	1484690	0.5	16.79	34920	0.2	10.69	12.98	15.95	19.37	23.98	22230	27010	33170	40280	49890		
31-9010	Massage Therapists	broad	95830	2.6	21.39	44480	1.1	9.48	13.09	19.17	27.46	35.99	19720	27230	39860	57120	74870		
31-9011	Massage Therapists	detailed	95830	2.6	21.39	44480	1.1	9.48	13.09	19.17	27.46	35.99	19720	27230	39860	57120	74870		
31-9090	Miscellaneous Healthcare Support Occupations	broad	1388860	0.5	16.47	34260	0.2	10.77	12.98	15.81	19.09	23.44	22410	27000	32880	39710	48750		
31-9091	Dental Assistants	detailed	327290	0.9	18.22	37890	0.4	12.24	14.62	17.76	21.72	25.00	25460	30410	36940	45170	52000		
31-9092	Medical Assistants	detailed	623560	0.8	15.79	32850	0.2	10.99	12.91	15.17	18.16	21.78	22870	26860	31540	37760	45310		
31-9093	Medical Equipment Preparers	detailed	52500	1.6	17.29	35960	0.4	11.35	13.49	16.54	20.13	24.34	23610	28060	34400	41860	50620		
31-9094	Medical Transcriptionists	detailed	54070	2.8	17.86	37150	1.1	10.73	13.78	17.17	21.01	24.83	22330	28660	35720	43700	51640		
31-9095	Pharmacy Aides	detailed	36660	3.9	13.66	28420	1.3	8.88	10.16	12.14	15.86	21.34	18480	21130	25240	32980	44380		
31-9096	Veterinary Assistants and Laboratory Animal Caretakers	detailed	79990	2.7	12.89	26810	0.7	8.91	10.18	12.14	14.64	18.18	18540	21170	25250	30460	37810		
31-9097	Phlebotomists	detailed	120970	1.4	16.22	33750	0.3	11.22	13.15	15.72	18.65	22.52	23330	27350	32710	38800	46850		
31-9099	Healthcare Support Workers, All Other	detailed	93830	1.9	18.13	37720	0.9	10.52	13.42	17.46	21.82	26.08	21890	27920	36330	45380	54240		
33-0000	Protective Service Occupations	major	3386360	0.4	22.03	45810	0.7	9.74	12.32	18.59	28.70	39.42	20260	25630	38660	59700	81980		
33-1000	Supervisors of Protective Service Workers	minor	273490	0.5	34.76	72300	0.7	17.09	23.26	32.42	44.48	56.55	35540	48380	67430	92520	117610		
33-1010	First-Line Supervisors of Law Enforcement Workers	broad	143430	0.4	39.13	81380	0.6	21.42	27.33	37.26	48.28	60.99	44550	56850	77500	100420	126860		
33-1011	First-Line Supervisors of Correctional Officers	detailed	43230	0.4	31.30	65100	0.8	18.87	22.16	29.12	39.51	47.25	39260	46090	60560	82180	98290		
33-1012	First-Line Supervisors of Police and Detectives	detailed	100200	0.6	42.50	88400	0.6	24.22	31.19	40.79	51.76	64.81	50370	64870	84840	107660	134810		
33-1020	First-Line Supervisors of Fire Fighting and Prevention Workers	broad	57170	1.0	37.04	77050	0.7	20.23	27.24	35.84	45.96	56.64	42070	56660	74540	95600	117800		
33-1021	First-Line Supervisors of Fire Fighting and Prevention Workers	detailed	57170	1.0	37.04	77050	0.7	20.23	27.24	35.84	45.96	56.64	42070	56660	74540	95600	117800		
33-1090	Miscellaneous First-Line Supervisors, Protective Service Workers	broad	72880	1.5	24.37	50690	0.8	12.87	16.61	22.99	29.44	37.86	26780	34550	47820	61230	78740		
33-1099	First-Line Supervisors of Protective Service Workers, All Other	detailed	72880	1.5	24.37	50690	0.8	12.87	16.61	22.99	29.44	37.86	26780	34550	47820	61230	78740		
33-2000	Fire Fighting and Prevention Workers	minor	329480	0.8	24.47	50890	0.7	11.51	15.87	23.22	31.41	39.18	23930	33010	48290	65340	81490		
33-2010	Firefighters	broad	315910	0.8	24.29	50520	0.7	11.39	15.71	23.09	31.19	38.99	23700	32670	48030	64870	81110		
33-2011	Firefighters	detailed	315910	0.8	24.29	50520	0.7	11.39	15.71	23.09	31.19	38.99	23700	32670	48030	64870	81110		
33-2020	Fire Inspectors	broad	13570	2.1	28.63	59550	1.0	15.26	19.94	26.98	36.02	45.15	31740	41480	56130	74930	93910		
33-2021	Fire Inspectors and Investigators	detailed	11910	2.3	29.64	61660	1.0	16.60	21.20	28.10	36.77	45.80	34530	44090	58440	76480	95270		
33-2022	Forest Fire Inspectors and Prevention Specialists	detailed	1650	2.2	21.30	44300	1.6	11.87	14.48	17.42	25.95	36.86	24700	30110	36230	53980	76660		
33-3000	Law Enforcement Workers	minor	1232490	0.4	28.03	58310	0.7	15.07	18.78	25.60	35.63	44.66	31350	39060	53240	74120	92890		
33-3010	Bailiffs, Correctional Officers, and Jailers	broad	449480	0.5	22.46	46710	0.7	13.60	16.37	20.59	27.38	35.86	28280	34050	42820	56950	74600		
33-3011	Bailiffs	detailed	17880	1.2	21.99	45740	1.0	11.20	15.24	20.52	29.30	35.72	23300	31700	42670	60930	74300		
33-3012	Correctional Officers and Jailers	detailed	431600	0.5	22.48	46750	0.7	13.70	16.42	20.59	27.29	35.88	28500	34150	42820	56770	74630		
33-3020	Detectives and Criminal Investigators	broad	104980	0.3	39.18	81490	0.6	20.30	26.53	37.56	49.68	63.08	42220	55180	78120	103330	131200		
33-3021	Detectives and Criminal Investigators	detailed	104980	0.3	39.18	81490	0.6	20.30	26.53	37.56	49.68	63.08	42220	55180	78120	103330	131200		
33-3030	Fish and Game Wardens	broad	6610	2.5	26.33	54760	0.8	16.52	20.20	24.87	31.55	37.23	34360	42010	51730	65610	77440		
33-3031	Fish and Game Wardens	detailed	6610	2.5	26.33	54760	0.8	16.52	20.20	24.87	31.55	37.23	34360	42010	51730	65610	77440		
33-3040	Parking Enforcement Workers	broad	8920	2.7	19.06	39650	1.3	10.82	13.69	18.25	24.05	28.90	22510	28480	37950	50020	60110		
33-3041	Parking Enforcement Workers	detailed	8920	2.7	19.06	39650	1.3	10.82	13.69	18.25	24.05	28.90	22510	28480	37950	50020	60110		
33-3050	Police Officers	broad	662500	0.6	30.19	62790	0.9	16.47	21.18	28.73	37.58	47.35	34270	44050	59750	78170	98480		
33-3051	Police and Sheriff's Patrol Officers	detailed	657690	0.6	30.17	62760	0.9	16.46	21.15	28.69	37.57	47.36	34230	44000	59680	78140	98510		
33-3052	Transit and Railroad Police	detailed	4810	5.7	32.62	67850	2.1	19.97	26.24	32.03	39.39	46.48	41540	54570	66610	81920	96670		
33-9000	Other Protective Service Workers	minor	1550910	0.7	14.49	30130	0.5	8.95	10.10	12.48	17.19	22.99	18620	21000	25960	35750	47820		
33-9010	Animal Control Workers	broad	12970	1.4	17.60	36600	0.6	10.31	13.11	16.61	21.21	26.73	21440	27280	34550	44110	55600		
33-9011	Animal Control Workers	detailed	12970	1.4	17.60	36600	0.6	10.31	13.11	16.61	21.21	26.73	21440	27280	34550	44110	55600		
33-9020	Private Detectives and Investigators	broad	28490	8.6	25.74	53530	2.5	13.08	17.17	23.17	31.87	41.86	27210	35710	48190	66300	87070		
33-9021	Private Detectives and Investigators	detailed	28490	8.6	25.74	53530	2.5	13.08	17.17	23.17	31.87	41.86	27210	35710	48190	66300	87070		
33-9030	Security Guards and Gaming Surveillance Officers	broad	1113580	0.9	14.32	29780	0.6	9.08	10.25	12.43	16.69	22.76	18880	21320	25840	34720	47350		
33-9031	Gaming Surveillance Officers and Gaming Investigators	detailed	10460	4.0	16.96	35280	1.3	10.74	12.81	15.69	19.75	25.24	22340	26650	32630	41080	52500		
33-9032	Security Guards	detailed	1103120	0.9	14.29	29730	0.6	9.07	10.23	12.39	16.65	22.72	18860	21290	25770	34620	47260		
33-9090	Miscellaneous Protective Service Workers	broad	395870	1.0	14.05	29230	0.5	8.64	9.53	12.03	17.42	21.54	17960	19830	25020	36240	44800		
33-9091	Crossing Guards	detailed	72900	2.4	14.03	29190	1.2	8.81	10.01	12.84	16.49	20.30	18320	20820	26700	34300	42210		
33-9092	Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers	detailed	145100	1.7	10.89	22640	1.1	8.21	8.84	9.76	11.66	15.31	17070	18400	20290	24260	31840		
33-9093	Transportation Security Screeners	detailed	42750	0.4	19.31	40160	0.7	16.06	17.45	19.08	20.47	22.74	33410	36300	39680	42570	47300		
33-9099	Protective Service Workers, All Other	detailed	135120	1.9	15.81	32880	0.8	9.20	10.53	13.81	18.64	25.70	19140	21900	28720	38780	53460		
35-0000	Food Preparation and Serving Related Occupations	major	12981720	0.1	11.47	23850	0.2	8.28	8.94	10.01	12.34	16.92	17220	18600	20810	25680	35200		
35-1000	Supervisors of Food Preparation and Serving Workers	minor	1042750	0.5	17.47	36340	0.3	10.01	11.89	15.77	21.54	27.92	20820	24720	32790	44810	58070		
35-1010	Supervisors of Food Preparation and Serving Workers	broad	1042750	0.5	17.47	36340	0.3	10.01	11.89	15.77	21.54	27.92	20820	24720	32790	44810	58070		
35-1011	Chefs and Head Cooks	detailed	134190	2.3	22.79	47390	0.9	11.36	15.50	20.76	28.40	36.67	23630	32230	43180	59080	76280		
35-1012	First-Line Supervisors of Food Preparation and Serving Workers	detailed	908550	0.6	16.68	34700	0.3	9.95	11.66	15.13	20.46	26.21	20690	24250	31480	42550	54510		
35-2000	Cooks and Food Preparation Workers	minor	3190940	0.5	11.53	23990	0.2	8.44	9.27	10.80	13.18	15.87	17550	19280	22460	27420	33000		
35-2010	Cooks	broad	2340280	0.5	11.72	24370	0.2	8.47	9.35	10.99	13.48	16.29	17610	19450	22850	28030	33890		
35-2011	Cooks, Fast Food	detailed	513200	1.8	9.89	20570	0.4	8.10	8.72	9.55	10.83	12.16	16850	18140	19860	22520	25290		
35-2012	Cooks, Institution and Cafeteria	detailed	409850	0.7	12.68	26370	0.2	8.58	9.75	11.90	14.74	18.28	17840	20270	24750	30660	38030		
35-2013	Cooks, Private Household	detailed	370	28.0	20.30	42220	13.2	10.13	11.34	15.42	26.52	30.16	21080	23590	32060	55170	62730		
35-2014	Cooks, Restaurant	detailed	1217370	0.7	12.23	25430	0.3	8.73	9.87	11.61	14.05	16.87	18170	20530	24140	29220	35090		
35-2015	Cooks, Short Order	detailed	183990	3.0	11.12	23130	0.6	8.43	9.18	10.52	12.23	14.85	17520	19090	21890	25450	30890		
35-2019	Cooks, All Other	detailed	15490	5.0	14.04	29210	1.2	9.07	10.33	13.04	16.51	20.95	18870	21490	27120	34340	43580		
35-2020	Food Preparation Workers	broad	850670	1.2	11.02	22920	0.4	8.37	9.12	10.31	12.19	14.93	17420	18960	21440	25360	31040		
35-2021	Food Preparation Workers	detailed	850670	1.2	11.02	22920	0.4	8.37	9.12	10.31	12.19	14.93	17420	18960	21440	25360	31040		
35-3000	Food and Beverage Serving Workers	minor	7355090	0.3	10.78	22430	0.2	8.16	8.76	9.50	11.39	15.03	16980	18230	19750	23690	31250		
35-3010	Bartenders	broad	603320	0.9	12.30	25580	0.5	8.32	8.97	10.00	13.84	19.34	17310	18650	20800	28780	40230		
35-3011	Bartenders	detailed	603320	0.9	12.30	25580	0.5	8.32	8.97	10.00	13.84	19.34	17310	18650	20800	28780	40230		
35-3020	Fast Food and Counter Workers	broad	3925640	0.5	9.89	20580	0.2	8.10	8.69	9.38	10.71	12.31	16850	18080	19500	22280	25590		
35-3021	Combined Food Preparation and Serving Workers, Including Fast Food	detailed	3426090	0.6	9.84	20460	0.2	8.08	8.67	9.35	10.65	12.18	16810	18030	19440	22160	25330		
35-3022	Counter Attendants, Cafeteria, Food Concession, and Coffee Shop	detailed	499550	2.1	10.28	21380	0.4	8.28	8.87	9.60	11.11	13.47	17230	18460	19970	23100	28010		
35-3030	Waiters and Waitresses	broad	2564610	0.5	11.73	24410	0.4	8.22	8.83	9.61	12.78	18.49	17090	18360	19990	26590	38460		
35-3031	Waiters and Waitresses	detailed	2564610	0.5	11.73	24410	0.4	8.22	8.83	9.61	12.78	18.49	17090	18360	19990	26590	38460		
35-3040	Food Servers, Nonrestaurant	broad	261520	1.5	11.29	23490	0.4	8.33	9.00	10.21	12.22	16.07	17320	18720	21240	25410	33430		
35-3041	Food Servers, Nonrestaurant	detailed	261520	1.5	11.29	23490	0.4	8.33	9.00	10.21	12.22	16.07	17320	18720	21240	25410	33430		
35-9000	Other Food Preparation and Serving Related Workers	minor	1392950	0.7	10.44	21710	0.3	8.27	8.89	9.77	11.30	13.72	17200	18500	20310	23500	28530		
35-9010	Dining Room and Cafeteria Attendants and Bartender Helpers	broad	423080	1.3	10.74	22340	0.5	8.31	8.90	9.71	11.42	14.61	17280	18510	20200	23740	30390		
35-9011	Dining Room and Cafeteria Attendants and Bartender Helpers	detailed	423080	1.3	10.74	22340	0.5	8.31	8.90	9.71	11.42	14.61	17280	18510	20200	23740	30390		
35-9020	Dishwashers	broad	506450	1.0	10.22	21260	0.3	8.32	8.97	10.00	11.17	12.40	17310	18660	20800	23240	25800		
35-9021	Dishwashers	detailed	506450	1.0	10.22	21260	0.3	8.32	8.97	10.00	11.17	12.40	17310	18660	20800	23240	25800		
35-9030	Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop	broad	404360	1.1	10.29	21410	0.3	8.17	8.79	9.60	11.28	13.76	16990	18280	19980	23470	28620		
35-9031	Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop	detailed	404360	1.1	10.29	21410	0.3	8.17	8.79	9.60	11.28	13.76	16990	18280	19980	23470	28620		
35-9090	Miscellaneous Food Preparation and Serving Related Workers	broad	59060	4.9	11.16	23200	1.1	8.26	9.01	10.14	12.01	16.08	17190	18740	21090	24970	33450		
35-9099	Food Preparation and Serving Related Workers, All Other	detailed	59060	4.9	11.16	23200	1.1	8.26	9.01	10.14	12.01	16.08	17190	18740	21090	24970	33450		
37-0000	Building and Grounds Cleaning and Maintenance Occupations	major	4426090	0.3	13.47	28010	0.2	8.71	9.78	11.87	15.66	20.80	18120	20340	24700	32570	43260		
37-1000	Supervisors of Building and Grounds Cleaning and Maintenance Workers	minor	264210	0.9	21.24	44190	0.3	12.12	15.07	19.65	25.90	32.72	25210	31350	40880	53860	68050		
