OCC_CODE	OCC_TITLE	OCC_GROUP	TOT_EMP	EMP_PRSE	H_MEAN	A_MEAN	MEAN_PRSE	H_PCT10	H_PCT25	H_MEDIAN	H_PCT75	H_PCT90	A_PCT10	A_PCT25	A_MEDIAN	A_PCT75	A_PCT90	ANNUAL	HOURLY
29-1023	Orthodontists	detailed	5,200	8.6	109.99	228,780	3.5	44.03	72.15	#	#	#	91,580	150,060	#	#	#		
29-1024	Prosthodontists	detailed	750	38.3	80.84	168,140	8.3	36.05	47.16	60.60	#	#	74,990	98,090	126,050	#	#		
29-1029	Dentists, All Other Specialists	detailed	5,380	11.1	82.64	171,900	8.4	18.33	45.20	83.17	#	#	38,130	94,010	173,000	#	#		
29-1030	Dietitians and Nutritionists	broad	61,430	1.3	28.69	59,670	0.4	17.54	22.69	28.33	34.54	39.62	36,470	47,200	58,920	71,840	82,410		
29-1031	Dietitians and Nutritionists	detailed	61,430	1.3	28.69	59,670	0.4	17.54	22.69	28.33	34.54	39.62	36,470	47,200	58,920	71,840	82,410		
29-1040	Optometrists	broad	36,430	2.5	56.53	117,580	1.3	25.39	39.17	51.03	64.99	92.33	52,810	81,480	106,140	135,180	192,050		
29-1041	Optometrists	detailed	36,430	2.5	56.53	117,580	1.3	25.39	39.17	51.03	64.99	92.33	52,810	81,480	106,140	135,180	192,050		
29-1050	Pharmacists	broad	305,510	0.8	57.82	120,270	0.3	41.88	52.60	58.77	66.79	75.94	87,120	109,400	122,230	138,920	157,950		
29-1051	Pharmacists	detailed	305,510	0.8	57.82	120,270	0.3	41.88	52.60	58.77	66.79	75.94	87,120	109,400	122,230	138,920	157,950		
29-1060	Physicians and Surgeons	broad	649,850	0.9	101.04	210,170	0.6	29.75	64.16	#	#	#	61,870	133,450	#	#	#		
29-1061	Anesthesiologists	detailed	30,190	5.4	129.62	269,600	1.4	70.34	#	#	#	#	146,310	#	#	#	#		
29-1062	Family and General Practitioners	detailed	122,970	2.0	96.54	200,810	1.0	33.60	64.22	91.58	#	#	69,890	133,580	190,490	#	#		
29-1063	Internists, General	detailed	45,290	3.4	97.04	201,840	1.9	28.89	57.57	94.42	#	#	60,080	119,750	196,380	#	#		
29-1064	Obstetricians and Gynecologists	detailed	19,800	4.3	112.65	234,310	1.8	39.70	80.63	#	#	#	82,570	167,710	#	#	#		
29-1065	Pediatricians, General	detailed	26,960	3.2	88.58	184,240	1.4	40.75	63.39	81.24	#	#	84,770	131,850	168,990	#	#		
29-1066	Psychiatrists	detailed	24,820	3.6	96.26	200,220	1.9	29.48	60.37	93.63	#	#	61,330	125,570	194,740	#	#		
29-1067	Surgeons	detailed	41,190	3.2	121.59	252,910	1.1	50.33	94.74	#	#	#	104,680	197,070	#	#	#		
29-1069	Physicians and Surgeons, All Other	detailed	338,620	1.2	98.83	205,560	0.9	28.41	57.27	99.48	#	#	59,090	119,120	206,920	#	#		
29-1070	Physician Assistants	broad	104,050	1.6	49.08	102,090	0.4	31.55	41.41	48.79	58.37	68.37	65,620	86,130	101,480	121,420	142,210		
29-1071	Physician Assistants	detailed	104,050	1.6	49.08	102,090	0.4	31.55	41.41	48.79	58.37	68.37	65,620	86,130	101,480	121,420	142,210		
29-1080	Podiatrists	broad	9,800	3.8	69.28	144,110	2.3	23.48	37.56	60.01	87.70	#	48,830	78,130	124,830	182,420	#		
29-1081	Podiatrists	detailed	9,800	3.8	69.28	144,110	2.3	23.48	37.56	60.01	87.70	#	48,830	78,130	124,830	182,420	#		
29-1120	Therapists	broad	651,500	0.7	37.28	77,540	0.3	22.12	28.11	36.07	45.37	54.98	46,000	58,470	75,020	94,360	114,360		
29-1122	Occupational Therapists	detailed	118,070	1.2	40.25	83,730	0.4	26.06	32.28	39.38	47.74	57.56	54,200	67,140	81,910	99,300	119,720		
29-1123	Physical Therapists	detailed	216,920	1.0	41.93	87,220	0.3	27.97	33.98	41.06	48.50	58.71	58,190	70,680	85,400	100,880	122,130		
29-1124	Radiation Therapists	detailed	17,450	2.8	40.86	84,980	1.3	25.81	31.07	38.54	48.46	59.48	53,680	64,630	80,160	100,800	123,710		
29-1125	Recreational Therapists	detailed	18,100	2.3	23.17	48,190	0.8	13.47	17.10	22.31	28.69	34.78	28,010	35,570	46,410	59,680	72,340		
29-1126	Respiratory Therapists	detailed	126,770	1.4	29.15	60,640	0.3	20.43	23.72	28.21	33.97	39.21	42,490	49,340	58,670	70,650	81,550		
29-1127	Speech-Language Pathologists	detailed	135,980	1.1	37.60	78,210	0.6	22.63	28.12	35.90	45.67	56.16	47,070	58,480	74,680	95,000	116,810		
29-1128	Exercise Physiologists	detailed	6,880	4.4	24.19	50,310	1.4	15.53	18.40	22.76	28.61	35.74	32,290	38,270	47,340	59,500	74,330		
29-1129	Therapists, All Other	detailed	11,320	5.5	29.13	60,590	1.4	16.30	20.26	27.26	35.77	45.93	33,900	42,140	56,700	74,390	95,530		
29-1130	Veterinarians	broad	67,650	1.5	48.34	100,560	1.1	25.23	33.29	42.68	56.95	77.44	52,470	69,240	88,770	118,460	161,070		
29-1131	Veterinarians	detailed	67,650	1.5	48.34	100,560	1.1	25.23	33.29	42.68	56.95	77.44	52,470	69,240	88,770	118,460	161,070		
29-1140	Registered Nurses	broad	2,857,180	0.6	34.70	72,180	0.3	22.65	27.01	32.91	40.27	49.52	47,120	56,190	68,450	83,770	102,990		
29-1141	Registered Nurses	detailed	2,857,180	0.6	34.70	72,180	0.3	22.65	27.01	32.91	40.27	49.52	47,120	56,190	68,450	83,770	102,990		
29-1150	Nurse Anesthetists	broad	39,860	3.7	78.86	164,030	0.9	51.91	66.25	77.05	91.29	#	107,960	137,800	160,270	189,880	#		
29-1151	Nurse Anesthetists	detailed	39,860	3.7	78.86	164,030	0.9	51.91	66.25	77.05	91.29	#	107,960	137,800	160,270	189,880	#		
29-1160	Nurse Midwives	broad	6,270	4.8	49.23	102,390	1.1	32.05	41.23	47.97	57.54	68.52	66,660	85,750	99,770	119,690	142,510		
29-1161	Nurse Midwives	detailed	6,270	4.8	49.23	102,390	1.1	32.05	41.23	47.97	57.54	68.52	66,660	85,750	99,770	119,690	142,510		
29-1170	Nurse Practitioners	broad	150,230	1.3	50.30	104,610	0.5	34.82	41.81	48.52	57.91	67.76	72,420	86,970	100,910	120,450	140,930		
29-1171	Nurse Practitioners	detailed	150,230	1.3	50.30	104,610	0.5	34.82	41.81	48.52	57.91	67.76	72,420	86,970	100,910	120,450	140,930		
29-1180	Audiologists	broad	12,310	4.5	38.12	79,290	1.3	24.28	29.51	36.53	45.27	54.59	50,490	61,370	75,980	94,170	113,540		
29-1181	Audiologists	detailed	12,310	4.5	38.12	79,290	1.3	24.28	29.51	36.53	45.27	54.59	50,490	61,370	75,980	94,170	113,540		
29-1190	Miscellaneous Health Diagnosing and Treating Practitioners	broad	36,280	2.5	40.77	84,800	3.7	18.91	26.79	35.83	51.05	65.21	39,330	55,720	74,530	106,170	135,650		
29-1199	Health Diagnosing and Treating Practitioners, All Other	detailed	36,280	2.5	40.77	84,800	3.7	18.91	26.79	35.83	51.05	65.21	39,330	55,720	74,530	106,170	135,650		
29-2000	Health Technologists and Technicians	minor	3,018,820	0.4	22.34	46,460	0.2	12.29	15.63	20.55	27.58	35.76	25,570	32,510	42,750	57,370	74,390		
29-2010	Clinical Laboratory Technologists and Technicians	broad	326,920	1.3	25.13	52,280	0.3	13.94	17.95	24.48	30.85	37.73	28,990	37,330	50,930	64,170	78,470		
29-2011	Medical and Clinical Laboratory Technologists	detailed	166,730	1.4	30.02	62,440	0.3	19.97	24.70	29.36	35.46	40.94	41,550	51,370	61,070	73,760	85,160		
29-2012	Medical and Clinical Laboratory Technicians	detailed	160,190	1.6	20.05	41,700	0.4	12.50	15.03	18.73	24.00	29.67	26,010	31,250	38,950	49,920	61,720		
29-2020	Dental Hygienists	broad	204,990	1.2	35.31	73,440	0.5	24.46	29.09	35.05	41.53	48.16	50,870	60,500	72,910	86,390	100,170		
29-2021	Dental Hygienists	detailed	204,990	1.2	35.31	73,440	0.5	24.46	29.09	35.05	41.53	48.16	50,870	60,500	72,910	86,390	100,170		
29-2030	Diagnostic Related Technologists and Technicians	broad	375,690	0.8	30.27	62,960	0.3	18.53	23.53	29.40	36.40	44.03	38,540	48,950	61,160	75,710	91,590		
29-2031	Cardiovascular Technologists and Technicians	detailed	53,760	1.4	27.45	57,100	0.5	13.77	18.12	26.71	35.12	43.00	28,650	37,690	55,570	73,050	89,450		
29-2032	Diagnostic Medical Sonographers	detailed	65,790	1.4	34.49	71,750	0.6	23.39	27.66	33.49	39.58	47.64	48,660	57,530	69,650	82,320	99,100		
29-2033	Nuclear Medicine Technologists	detailed	19,650	1.5	36.52	75,960	0.4	25.69	30.25	35.75	42.60	48.96	53,440	62,910	74,350	88,610	101,850		
29-2034	Radiologic Technologists	detailed	200,650	0.9	28.49	59,260	0.3	18.59	22.35	27.62	33.86	39.71	38,660	46,490	57,450	70,430	82,590		
29-2035	Magnetic Resonance Imaging Technologists	detailed	35,850	1.9	33.29	69,240	0.4	23.06	27.40	32.90	38.30	46.10	47,960	56,990	68,420	79,660	95,890		
29-2040	Emergency Medical Technicians and Paramedics	broad	244,960	1.2	17.36	36,110	0.7	10.21	12.43	15.71	20.53	27.07	21,240	25,850	32,670	42,710	56,310		
29-2041	Emergency Medical Technicians and Paramedics	detailed	244,960	1.2	17.36	36,110	0.7	10.21	12.43	15.71	20.53	27.07	21,240	25,850	32,670	42,710	56,310		
29-2050	Health Practitioner Support Technologists and Technicians	broad	752,050	0.6	16.91	35,180	0.3	10.48	12.68	15.93	19.84	24.75	21,810	26,370	33,140	41,270	51,490		
29-2051	Dietetic Technicians	detailed	32,240	3.0	14.12	29,360	0.8	8.84	10.18	12.67	17.02	22.10	18,380	21,170	26,350	35,410	45,960		
29-2052	Pharmacy Technicians	detailed	398,390	0.8	15.47	32,170	0.3	10.27	12.10	14.86	18.16	21.98	21,370	25,170	30,920	37,780	45,710		
29-2053	Psychiatric Technicians	detailed	61,720	1.6	17.25	35,870	1.2	10.25	12.16	14.89	20.64	28.83	21,330	25,290	30,970	42,930	59,960		
29-2054	Respiratory Therapy Technicians	detailed	10,600	3.3	24.29	50,520	1.0	14.81	19.25	23.93	29.20	35.08	30,800	40,040	49,780	60,730	72,970		
29-2055	Surgical Technologists	detailed	105,720	1.2	22.50	46,800	0.3	15.25	17.78	21.71	26.46	31.16	31,720	36,980	45,160	55,030	64,800		
29-2056	Veterinary Technologists and Technicians	detailed	99,390	2.0	16.29	33,870	0.6	10.74	12.92	15.62	18.73	23.24	22,340	26,870	32,490	38,950	48,330		
29-2057	Ophthalmic Medical Technicians	detailed	43,990	3.2	17.81	37,040	0.6	11.93	14.02	17.08	20.87	24.68	24,810	29,170	35,530	43,400	51,330		
29-2060	Licensed Practical and Licensed Vocational Nurses	broad	702,400	0.6	21.56	44,840	0.2	15.63	17.81	21.20	24.63	29.05	32,510	37,040	44,090	51,220	60,420		
29-2061	Licensed Practical and Licensed Vocational Nurses	detailed	702,400	0.6	21.56	44,840	0.2	15.63	17.81	21.20	24.63	29.05	32,510	37,040	44,090	51,220	60,420		
29-2070	Medical Records and Health Information Technicians	broad	200,140	1.0	19.93	41,460	0.4	12.05	14.39	18.29	23.93	30.21	25,070	29,940	38,040	49,770	62,840		
29-2071	Medical Records and Health Information Technicians	detailed	200,140	1.0	19.93	41,460	0.4	12.05	14.39	18.29	23.93	30.21	25,070	29,940	38,040	49,770	62,840		
29-2080	Opticians, Dispensing	broad	75,270	2.0	18.20	37,860	0.9	10.90	13.41	17.08	22.07	27.49	22,670	27,890	35,530	45,910	57,180		
29-2081	Opticians, Dispensing	detailed	75,270	2.0	18.20	37,860	0.9	10.90	13.41	17.08	22.07	27.49	22,670	27,890	35,530	45,910	57,180		
29-2090	Miscellaneous Health Technologists and Technicians	broad	136,410	1.6	22.92	47,680	0.6	13.06	15.82	20.43	27.80	36.26	27,160	32,900	42,500	57,820	75,430		
29-2091	Orthotists and Prosthetists	detailed	7,500	7.1	33.62	69,920	1.4	17.25	23.94	31.55	41.05	50.00	35,870	49,790	65,630	85,390	104,010		
29-2092	Hearing Aid Specialists	detailed	6,740	6.6	25.48	53,000	2.0	12.90	16.80	24.16	31.95	38.92	26,830	34,940	50,250	66,460	80,940		
29-2099	Health Technologists and Technicians, All Other	detailed	122,170	1.7	22.13	46,020	0.6	12.98	15.61	19.75	26.71	34.27	26,990	32,460	41,070	55,550	71,280		
29-9000	Other Healthcare Practitioners and Technical Occupations	minor	156,040	0.9	30.41	63,250	0.3	15.47	20.39	28.49	38.46	48.26	32,190	42,420	59,260	79,990	100,380		
29-9010	Occupational Health and Safety Specialists and Technicians	broad	93,190	1.0	33.14	68,930	0.4	18.03	23.97	32.13	40.71	49.10	37,490	49,850	66,820	84,670	102,120		
29-9011	Occupational Health and Safety Specialists	detailed	76,630	1.1	34.85	72,480	0.4	19.86	26.12	34.09	42.33	50.22	41,320	54,320	70,920	88,050	104,460		
29-9012	Occupational Health and Safety Technicians	detailed	16,560	2.2	25.25	52,520	0.8	14.82	18.08	23.47	30.39	38.46	30,820	37,610	48,820	63,200	79,990		
29-9090	Miscellaneous Health Practitioners and Technical Workers	broad	62,850	1.5	26.36	54,830	0.6	13.14	17.17	22.98	32.28	45.78	27,320	35,700	47,790	67,130	95,220		
29-9091	Athletic Trainers	detailed	24,130	2.7	*	47,880	0.7	*	*	*	*	*	30,300	37,010	45,630	56,320	69,140	TRUE	
29-9092	Genetic Counselors	detailed	2,720	8.7	36.04	74,960	1.9	21.90	28.77	35.64	43.56	50.37	45,540	59,850	74,120	90,600	104,770		
29-9099	Healthcare Practitioners and Technical Workers, All Other	detailed	36,000	1.9	27.87	57,960	1.3	12.48	16.14	23.47	37.21	50.03	25,960	33,580	48,820	77,400	104,050		
31-0000	Healthcare Support Occupations	major	4,043,480	0.4	14.65	30,470	0.2	9.51	10.91	13.42	17.11	21.93	19,780	22,690	27,910	35,580	45,620		
31-1000	Nursing, Psychiatric, and Home Health Aides	minor	2,377,790	0.5	12.65	26,320	0.3	9.11	10.26	11.93	14.44	17.61	18,950	21,330	24,810	30,040	36,640		
31-1010	Nursing, Psychiatric, and Home Health Aides	broad	2,377,790	0.5	12.65	26,320	0.3	9.11	10.26	11.93	14.44	17.61	18,950	21,330	24,810	30,040	36,640		
31-1011	Home Health Aides	detailed	814,300	1.2	11.35	23,600	0.4	8.65	9.56	10.87	12.39	14.72	17,990	19,890	22,600	25,760	30,610		
31-1013	Psychiatric Aides	detailed	67,410	1.9	13.83	28,770	0.7	9.10	10.88	12.85	16.15	20.30	18,940	22,630	26,720	33,590	42,220		
31-1014	Nursing Assistants	detailed	1,443,150	0.6	13.29	27,650	0.2	9.64	10.80	12.78	15.08	18.22	20,040	22,470	26,590	31,370	37,900		
31-1015	Orderlies	detailed	52,940	2.4	13.73	28,550	0.7	9.42	10.65	12.83	16.01	19.32	19,590	22,150	26,690	33,290	40,180		
31-2000	Occupational Therapy and Physical Therapist Assistants and Aides	minor	181,000	1.3	23.28	48,410	0.5	10.81	14.20	23.54	30.12	36.67	22,490	29,530	48,970	62,650	76,270		
31-2010	Occupational Therapy Assistants and Aides	broad	45,380	2.4	26.51	55,130	1.0	13.49	20.16	26.96	32.66	38.01	28,060	41,940	56,070	67,930	79,060		
31-2011	Occupational Therapy Assistants	detailed	38,170	2.3	28.62	59,530	0.6	18.83	23.46	28.37	33.92	38.50	39,160	48,790	59,010	70,550	80,090		
31-2012	Occupational Therapy Aides	detailed	7,210	8.9	15.31	31,840	2.6	9.82	11.18	13.62	17.21	24.61	20,430	23,260	28,330	35,800	51,180		
31-2020	Physical Therapist Assistants and Aides	broad	135,610	1.3	22.20	46,170	0.6	10.48	13.21	21.77	29.26	35.91	21,800	27,470	45,290	60,870	74,700		
31-2021	Physical Therapist Assistants	detailed	85,580	1.4	27.33	56,850	0.5	16.65	22.04	27.21	32.14	38.00	34,640	45,840	56,610	66,860	79,040		
31-2022	Physical Therapist Aides	detailed	50,030	2.3	13.41	27,890	0.7	9.31	10.52	12.35	14.83	18.43	19,370	21,880	25,680	30,850	38,340		
31-9000	Other Healthcare Support Occupations	minor	1,484,690	0.5	16.79	34,920	0.2	10.69	12.98	15.95	19.37	23.98	22,230	27,010	33,170	40,280	49,890		
31-9010	Massage Therapists	broad	95,830	2.6	21.39	44,480	1.1	9.48	13.09	19.17	27.46	35.99	19,720	27,230	39,860	57,120	74,870		
31-9011	Massage Therapists	detailed	95,830	2.6	21.39	44,480	1.1	9.48	13.09	19.17	27.46	35.99	19,720	27,230	39,860	57,120	74,870		
31-9090	Miscellaneous Healthcare Support Occupations	broad	1,388,860	0.5	16.47	34,260	0.2	10.77	12.98	15.81	19.09	23.44	22,410	27,000	32,880	39,710	48,750		
31-9091	Dental Assistants	detailed	327,290	0.9	18.22	37,890	0.4	12.24	14.62	17.76	21.72	25.00	25,460	30,410	36,940	45,170	52,000		
31-9092	Medical Assistants	detailed	623,560	0.8	15.79	32,850	0.2	10.99	12.91	15.17	18.16	21.78	22,870	26,860	31,540	37,760	45,310		
31-9093	Medical Equipment Preparers	detailed	52,500	1.6	17.29	35,960	0.4	11.35	13.49	16.54	20.13	24.34	23,610	28,060	34,400	41,860	50,620		
31-9094	Medical Transcriptionists	detailed	54,070	2.8	17.86	37,150	1.1	10.73	13.78	17.17	21.01	24.83	22,330	28,660	35,720	43,700	51,640		
31-9095	Pharmacy Aides	detailed	36,660	3.9	13.66	28,420	1.3	8.88	10.16	12.14	15.86	21.34	18,480	21,130	25,240	32,980	44,380		
31-9096	Veterinary Assistants and Laboratory Animal Caretakers	detailed	79,990	2.7	12.89	26,810	0.7	8.91	10.18	12.14	14.64	18.18	18,540	21,170	25,250	30,460	37,810		
31-9097	Phlebotomists	detailed	120,970	1.4	16.22	33,750	0.3	11.22	13.15	15.72	18.65	22.52	23,330	27,350	32,710	38,800	46,850		
31-9099	Healthcare Support Workers, All Other	detailed	93,830	1.9	18.13	37,720	0.9	10.52	13.42	17.46	21.82	26.08	21,890	27,920	36,330	45,380	54,240		
33-0000	Protective Service Occupations	major	3,386,360	0.4	22.03	45,810	0.7	9.74	12.32	18.59	28.70	39.42	20,260	25,630	38,660	59,700	81,980		
33-1000	Supervisors of Protective Service Workers	minor	273,490	0.5	34.76	72,300	0.7	17.09	23.26	32.42	44.48	56.55	35,540	48,380	67,430	92,520	117,610		
33-1010	First-Line Supervisors of Law Enforcement Workers	broad	143,430	0.4	39.13	81,380	0.6	21.42	27.33	37.26	48.28	60.99	44,550	56,850	77,500	100,420	126,860		
33-1011	First-Line Supervisors of Correctional Officers	detailed	43,230	0.4	31.30	65,100	0.8	18.87	22.16	29.12	39.51	47.25	39,260	46,090	60,560	82,180	98,290		
33-1012	First-Line Supervisors of Police and Detectives	detailed	100,200	0.6	42.50	88,400	0.6	24.22	31.19	40.79	51.76	64.81	50,370	64,870	84,840	107,660	134,810		
33-1020	First-Line Supervisors of Fire Fighting and Prevention Workers	broad	57,170	1.0	37.04	77,050	0.7	20.23	27.24	35.84	45.96	56.64	42,070	56,660	74,540	95,600	117,800		
33-1021	First-Line Supervisors of Fire Fighting and Prevention Workers	detailed	57,170	1.0	37.04	77,050	0.7	20.23	27.24	35.84	45.96	56.64	42,070	56,660	74,540	95,600	117,800		
33-1090	Miscellaneous First-Line Supervisors, Protective Service Workers	broad	72,880	1.5	24.37	50,690	0.8	12.87	16.61	22.99	29.44	37.86	26,780	34,550	47,820	61,230	78,740		
33-1099	First-Line Supervisors of Protective Service Workers, All Other	detailed	72,880	1.5	24.37	50,690	0.8	12.87	16.61	22.99	29.44	37.86	26,780	34,550	47,820	61,230	78,740		
33-2000	Fire Fighting and Prevention Workers	minor	329,480	0.8	24.47	50,890	0.7	11.51	15.87	23.22	31.41	39.18	23,930	33,010	48,290	65,340	81,490		
33-2010	Firefighters	broad	315,910	0.8	24.29	50,520	0.7	11.39	15.71	23.09	31.19	38.99	23,700	32,670	48,030	64,870	81,110		
33-2011	Firefighters	detailed	315,910	0.8	24.29	50,520	0.7	11.39	15.71	23.09	31.19	38.99	23,700	32,670	48,030	64,870	81,110		
33-2020	Fire Inspectors	broad	13,570	2.1	28.63	59,550	1.0	15.26	19.94	26.98	36.02	45.15	31,740	41,480	56,130	74,930	93,910		
33-2021	Fire Inspectors and Investigators	detailed	11,910	2.3	29.64	61,660	1.0	16.60	21.20	28.10	36.77	45.80	34,530	44,090	58,440	76,480	95,270		
33-2022	Forest Fire Inspectors and Prevention Specialists	detailed	1,650	2.2	21.30	44,300	1.6	11.87	14.48	17.42	25.95	36.86	24,700	30,110	36,230	53,980	76,660		
33-3000	Law Enforcement Workers	minor	1,232,490	0.4	28.03	58,310	0.7	15.07	18.78	25.60	35.63	44.66	31,350	39,060	53,240	74,120	92,890		
33-3010	Bailiffs, Correctional Officers, and Jailers	broad	449,480	0.5	22.46	46,710	0.7	13.60	16.37	20.59	27.38	35.86	28,280	34,050	42,820	56,950	74,600		
33-3011	Bailiffs	detailed	17,880	1.2	21.99	45,740	1.0	11.20	15.24	20.52	29.30	35.72	23,300	31,700	42,670	60,930	74,300		
33-3012	Correctional Officers and Jailers	detailed	431,600	0.5	22.48	46,750	0.7	13.70	16.42	20.59	27.29	35.88	28,500	34,150	42,820	56,770	74,630		
33-3020	Detectives and Criminal Investigators	broad	104,980	0.3	39.18	81,490	0.6	20.30	26.53	37.56	49.68	63.08	42,220	55,180	78,120	103,330	131,200		
33-3021	Detectives and Criminal Investigators	detailed	104,980	0.3	39.18	81,490	0.6	20.30	26.53	37.56	49.68	63.08	42,220	55,180	78,120	103,330	131,200		
33-3030	Fish and Game Wardens	broad	6,610	2.5	26.33	54,760	0.8	16.52	20.20	24.87	31.55	37.23	34,360	42,010	51,730	65,610	77,440		
33-3031	Fish and Game Wardens	detailed	6,610	2.5	26.33	54,760	0.8	16.52	20.20	24.87	31.55	37.23	34,360	42,010	51,730	65,610	77,440		
33-3040	Parking Enforcement Workers	broad	8,920	2.7	19.06	39,650	1.3	10.82	13.69	18.25	24.05	28.90	22,510	28,480	37,950	50,020	60,110		
33-3041	Parking Enforcement Workers	detailed	8,920	2.7	19.06	39,650	1.3	10.82	13.69	18.25	24.05	28.90	22,510	28,480	37,950	50,020	60,110		
33-3050	Police Officers	broad	662,500	0.6	30.19	62,790	0.9	16.47	21.18	28.73	37.58	47.35	34,270	44,050	59,750	78,170	98,480		
33-3051	Police and Sheriff's Patrol Officers	detailed	657,690	0.6	30.17	62,760	0.9	16.46	21.15	28.69	37.57	47.36	34,230	44,000	59,680	78,140	98,510		
33-3052	Transit and Railroad Police	detailed	4,810	5.7	32.62	67,850	2.1	19.97	26.24	32.03	39.39	46.48	41,540	54,570	66,610	81,920	96,670		
33-9000	Other Protective Service Workers	minor	1,550,910	0.7	14.49	30,130	0.5	8.95	10.10	12.48	17.19	22.99	18,620	21,000	25,960	35,750	47,820		
33-9010	Animal Control Workers	broad	12,970	1.4	17.60	36,600	0.6	10.31	13.11	16.61	21.21	26.73	21,440	27,280	34,550	44,110	55,600		
33-9011	Animal Control Workers	detailed	12,970	1.4	17.60	36,600	0.6	10.31	13.11	16.61	21.21	26.73	21,440	27,280	34,550	44,110	55,600		
33-9020	Private Detectives and Investigators	broad	28,490	8.6	25.74	53,530	2.5	13.08	17.17	23.17	31.87	41.86	27,210	35,710	48,190	66,300	87,070		
33-9021	Private Detectives and Investigators	detailed	28,490	8.6	25.74	53,530	2.5	13.08	17.17	23.17	31.87	41.86	27,210	35,710	48,190	66,300	87,070		
33-9030	Security Guards and Gaming Surveillance Officers	broad	1,113,580	0.9	14.32	29,780	0.6	9.08	10.25	12.43	16.69	22.76	18,880	21,320	25,840	34,720	47,350		
33-9031	Gaming Surveillance Officers and Gaming Investigators	detailed	10,460	4.0	16.96	35,280	1.3	10.74	12.81	15.69	19.75	25.24	22,340	26,650	32,630	41,080	52,500		
33-9032	Security Guards	detailed	1,103,120	0.9	14.29	29,730	0.6	9.07	10.23	12.39	16.65	22.72	18,860	21,290	25,770	34,620	47,260		
33-9090	Miscellaneous Protective Service Workers	broad	395,870	1.0	14.05	29,230	0.5	8.64	9.53	12.03	17.42	21.54	17,960	19,830	25,020	36,240	44,800		
33-9091	Crossing Guards	detailed	72,900	2.4	14.03	29,190	1.2	8.81	10.01	12.84	16.49	20.30	18,320	20,820	26,700	34,300	42,210		
33-9092	Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers	detailed	145,100	1.7	10.89	22,640	1.1	8.21	8.84	9.76	11.66	15.31	17,070	18,400	20,290	24,260	31,840		
33-9093	Transportation Security Screeners	detailed	42,750	0.4	19.31	40,160	0.7	16.06	17.45	19.08	20.47	22.74	33,410	36,300	39,680	42,570	47,300		
33-9099	Protective Service Workers, All Other	detailed	135,120	1.9	15.81	32,880	0.8	9.20	10.53	13.81	18.64	25.70	19,140	21,900	28,720	38,780	53,460		
